,id,title,artist,genre,duration,tempo,timesignature,keysignature,year
341,1189,Bruise Pristine,Placebo,rock,215.7971,176.42700000000002,1,1,1996
342,1190,Across Yer Ocean,Mercury Rev,rock,197.72036,173.692,4,2,2005
343,1191,Butterfly's Wing,Mercury Rev,rock,243.87873,129.989,4,0,2008
344,1198,Early Winter,Gwen Stefani,rock,287.03302,111.97200000000001,4,11,2006
345,1204,Fastlove,George Michael,rock,327.23546,103.661,4,10,1996
346,1206,Older,George Michael,rock,332.93016,140.165,4,5,1996
347,1207,You Have Been Loved,George Michael,rock,328.4371,136.726,4,4,1996
348,1208,Red Flag,Billy Talent,rock,289.17506000000003,91.84200000000001,4,0,2005
349,1209,Fallen Leaves,Billy Talent,rock,208.03873000000002,123.551,4,7,2006
350,1213,Turn Your Back,Billy Talent,rock,202.21341999999999,133.711,4,11,2008
351,1214,Rusted From The Rain,Billy Talent,rock,253.30892999999998,87.463,4,2,2009
352,1215,Devil On My Shoulder,Billy Talent,rock,229.53751,95.914,4,9,2009
353,1221,The Day You Come,Powderfinger,rock,240.56117999999998,162.27100000000002,4,2,1998
354,1223,Already Gone,Powderfinger,rock,208.43057,80.093,4,9,1998
355,1225,Passenger,Powderfinger,rock,260.93669,98.86,4,11,1998
356,1227,My Happiness,Powderfinger,rock,276.68852999999996,115.257,5,0,2000
357,1256,Gypsy,Shakira,rock,208.03873000000002,93.001,4,1,2009
358,1263,I Just Want You,Ozzy Osbourne,rock,295.49669,85.705,4,5,1995
359,1264,Fine Time,New Order,rock,285.28281,83.53399999999999,5,0,1988
360,1266,Run 2,New Order,rock,270.70649,117.07600000000001,4,0,1989
361,1267,You Are Not Alone,Michael Jackson,rock,345.59955,119.90299999999999,4,11,1995
362,1272,Earth Song,Michael Jackson,rock,301.60934,138.168,4,8,1995
363,1273,Certain People I Know,Morrissey,rock,191.32036,156.152,4,6,1992
364,1274,A Thousand Miles,Vanessa Carlton,pop,237.42649,95.054,4,11,2002
365,1278,You Don't Care About Us,Placebo,rock,238.44526000000002,85.335,4,8,1998
366,1289,Free,Train,pop,405.7073,190.278,4,7,1996
367,1290,Live With Me,Massive Attack,rock,290.58567,95.99700000000001,5,11,2006
368,1293,Star People '97,George Michael,rock,336.5873,108.538,4,11,1997
369,1294,Outside,George Michael,rock,368.95302000000004,150.187,4,1,1998
370,1300,As,George Michael-Mary J. Blige,rock,282.95791,93.15,4,1,1999
371,1305,The Metre,Powderfinger,rock,272.97914,161.841,4,6,2000
372,1308,Sunsets,Powderfinger,rock,229.3024,167.524,4,2,2003
373,1309,Since You've Been Gone,Powderfinger,rock,252.62975,142.72299999999998,4,8,2003
374,1311,Lost And Running,Powderfinger,rock,222.14485,120.09700000000001,4,0,2007
375,1312,Karmadrome,Pop Will Eat Itself,rock,260.72771,121.844,4,11,1992
376,1314,Bulletproof!,Pop Will Eat Itself,rock,191.60771,109.398,4,7,1992
377,1315,Get The Girl! Kill The Baddies!,Pop Will Eat Itself,rock,307.33016000000003,200.142,7,8,1992
378,1320,Stranger In Moscow,Michael Jackson,rock,618.05669,84.447,5,11,1995
379,1324,Interlude,Morrissey,rock,227.26485,142.554,4,7,1994
380,1336,The Boy Racer,Morrissey,rock,285.43955,141.674,4,11,1995
381,1339,Broken Tonight,Armin van Buuren,pop,421.66812000000004,127.95700000000001,4,2,2009
382,1341,Marilyn & John,Vanessa Paradis,pop,232.54158999999999,118.03200000000001,4,6,1987
383,1344,Big Yellow Taxi,Counting Crows-Vanessa Carlton,pop,225.54077,88.044,4,1,2002
384,1345,Breathe Again,Toni Braxton,pop,76.66893,153.748,4,5,1993
385,1348,I Saw The Light,Todd Rundgren,pop,180.03546,120.458,4,10,1972
386,1354,Im Arsch,Jan Delay-Udo Lindenberg,pop,257.25342,115.09299999999999,4,1,2007
387,1355,English Summer Rain,Placebo,rock,241.52771,108.264,4,10,2003
388,1357,The Bitter End,Placebo,rock,190.61506,185.485,4,10,2003
389,1359,Meet Virginia,Train,pop,267.98975,184.026,7,7,1996
390,1362,Ramble On,Train,pop,278.04689,95.274,4,2,2001
391,1363,Calling All Angels,Train,pop,244.1922,210.484,4,3,2003
392,1366,Cab,Train,pop,202.50077,110.176,4,3,2005
393,1374,Freeek!,George Michael,rock,509.51791,125.00399999999999,4,0,2002
394,1376,Amazing,George Michael,rock,266.94485,128.407,4,10,2004
395,1379,Round Here,George Michael,rock,355.73506000000003,102.931,4,9,2004
396,1380,An Easier Affair,George Michael,rock,278.56934,120.954,4,0,2006
397,1381,Axe of Men 2010,Pop Will Eat Itself,rock,447.26812,95.815,7,8,2010
398,1383,You Rock My World,Michael Jackson,rock,301.76608,95.428,4,11,2001
399,1390,Roy's Keen,Morrissey,rock,216.81587000000002,110.40100000000001,4,8,1997
400,1391,Satan Rejected My Soul,Morrissey,rock,179.43465,136.933,4,6,1997
401,1392,I Love U,Tila Tequila,pop,226.55955,126.961,4,11,2007
402,1394,Stripper Friends,Tila Tequila,pop,222.79791,100.98200000000001,4,0,2007
403,1400,She's Not There,The Zombies,pop,171.78077,128.425,4,2,1964
404,1405,Tandem,Vanessa Paradis,pop,250.95791,101.902,4,2,1990
405,1406,Be My Baby,Vanessa Paradis,pop,221.90975,129.0,1,0,1992
406,1409,Sunday Mondays,Vanessa Paradis,pop,297.87383,134.157,4,0,1992
407,1419,Breathe Again,Toni Braxton,pop,76.66893,153.748,4,5,1993
408,1421,You're Makin' Me High,Toni Braxton,pop,253.49178999999998,124.17200000000001,4,10,1996
409,1426,Dizzy,Tommy Roe,pop,173.76608000000002,105.405,4,5,1969
410,1439,We Vie,Stakka Bo-Titiyo-Fleshquartet-Nåid,pop,281.18158999999997,118.41799999999999,4,8,1996
411,1445,Anonymous,Bobby / Timbaland,pop,402.07628,127.988,4,11,2007
412,1448,The Way I Are,Timbaland-Keri Hilson,pop,214.22975,114.723,4,1,2007
413,1451,Ayo Technology,50 Cent-Justin Timberlake-Timbaland,pop,248.42404,93.307,1,1,2007
414,1453,Scream,Timbaland-Keri Hilson-Nicole Scherzinger,pop,333.37424,97.33200000000001,4,11,2008
415,1470,If It's Love,Train,pop,239.04608,95.012,4,1,2009
416,1479,This Is Not Real Love,George Michael,rock,297.35138,90.027,4,5,2006
417,1484,Crystal,New Order,rock,260.8322,135.974,4,6,2001
418,1487,One More Chance,Michael Jackson,rock,215.69261,90.5,4,0,2003
419,1495,Let Me Kiss You,Morrissey,rock,216.94649,159.948,4,9,2004
420,1496,Paralyze,Tila Tequila,pop,238.05342000000002,104.031,4,0,2008
421,1498,Leave Me Be,The Zombies,pop,161.64526,129.75799999999998,1,0,1964
422,1501,Tell Her No,The Zombies,pop,124.78648999999999,150.105,4,4,1965
423,1504,Whenever You're Ready,The Zombies,pop,154.17424,93.081,3,0,1965
424,1505,She's Coming Home,The Zombies,pop,157.33506,125.448,4,4,0
425,1506,Indication,The Zombies,pop,252.78649,163.181,4,9,1966
426,1507,Commando,Vanessa Paradis,pop,277.99465,105.088,4,0,2000
427,1508,Un-Break My Heart,Toni Braxton,pop,215.562,83.479,3,2,1996
428,1513,I Don't Want To,Toni Braxton,pop,257.09668999999997,119.932,4,6,1996
429,1515,He Wasn't Man Enough,Toni Braxton,pop,262.08608,175.959,4,11,2000
430,1520,Spanish Guitar,Toni Braxton,pop,276.03546,132.007,4,2,2000
431,1527,Girl Talk,TLC,pop,217.99138,95.00200000000001,4,1,2002
432,1528,Morning After Dark,Timbaland-Nelly Furtado-SoShy,pop,227.10812,127.927,4,8,2009
433,1530,If We Ever Meet Again,Timbaland-Katy Perry,pop,307.06892999999997,128.976,1,8,2010
434,1533,I'll Be Your Baby Tonight,Robert Palmer-UB40,pop,205.50485,67.684,5,10,1990
435,1534,Running Up That Hill,Placebo,rock,293.3024,90.02600000000001,4,10,2003
436,1537,Just Out Of Reach,The Zombies,pop,124.60363000000001,145.733,1,7,1966
437,1541,Time of the Season,The Zombies,pop,189.85751000000002,117.113,4,4,0
438,1547,He Wasn't Man Enough,Toni Braxton,pop,262.08608,175.959,4,11,2000
439,1552,Hit The Freeway,Toni Braxton,pop,437.55057,128.977,4,2,2002
440,1568,One in Ten,808 State,pop,161.56689,89.137,5,11,1992
441,1570,The Never-Ending Why,Placebo,rock,221.6224,118.956,4,7,2009
442,1573,Ashtray Heart,Placebo,rock,212.13995,138.184,4,0,2009
443,1574,Bright Lights,Placebo,rock,317.83137999999997,129.90200000000002,4,8,2009
444,1576,That's How People Grow Up,Morrissey,rock,179.25179,86.007,5,10,2008
445,1578,All You Need Is Me,Morrissey,rock,192.7571,142.957,4,8,2008
446,1579,Sweet Little Mystery,Wet Wet Wet,pop,221.30892999999998,117.119,4,0,1987
447,1581,If I Let You Go,Westlife,pop,220.94322000000003,91.96799999999999,4,0,1999
448,1582,Du hast mein Herz gebrochen,Yvonne Catterfeld,pop,219.16689,75.23100000000001,4,5,2004
449,1585,Glaub an mich,Yvonne Catterfeld,pop,239.62077000000002,119.137,4,5,2005
450,1588,Eine Welt ohne dich,Yvonne Catterfeld,pop,203.02322,92.12200000000001,3,9,2005
451,1589,Hometown Glory,Adele,pop,311.43138,127.958,4,6,2007
452,1599,My Mind's Sedate,Shihad,rock,173.97506,97.05799999999999,4,7,1999
453,1602,Glamorous Glue,Morrissey,rock,241.21424,127.15899999999999,4,4,0
454,1603,TiK ToK,Ke$ha,pop,413.28281,125.971,4,10,2009
455,1607,Temptation,Wet Wet Wet,pop,273.26649,142.778,4,6,1987
456,1609,Put The Light On,Wet Wet Wet,pop,239.25506000000001,178.24099999999999,3,4,1991
457,1610,Love Is All Around,Wet Wet Wet,pop,251.0624,89.094,4,10,1994
458,1615,Flying Without Wings,Westlife,pop,210.38975,82.751,4,8,1999
459,1619,My Love,Westlife,pop,228.12689,145.917,4,7,2000
460,1622,Uptown Girl,Westlife,pop,187.66322,128.972,4,6,2001
461,1623,When You're Looking Like That,Westlife,pop,232.48934,148.014,4,6,2000
462,1625,Chasing Pavements,Adele,pop,209.71057,80.07,3,3,2008
463,1626,Cold Shoulder,Adele,pop,194.95138,110.035,4,11,2008
464,1628,Use Me,Aaron Neville,pop,300.14649,62.43899999999999,3,11,1995
465,1629,Come Back Darling,UB40,pop,185.10322,150.026,4,7,1998
466,1630,The Train Is Coming,UB40,pop,258.48118,100.88,4,7,1998
467,1632,Stronger Than Me,Amy Winehouse,pop,231.52281000000002,91.12299999999999,4,9,2003
468,1639,Jumping Someone Else's Train,The Cure,pop,177.71057,182.783,4,2,1979
469,1640,A Forest,The Cure,pop,375.58812,160.096,4,7,1980
470,1641,Primary,The Cure,pop,209.60608,165.303,1,2,1981
471,1646,Dirty Picture,Taio Cruz-Ke$ha,pop,225.61914,120.103,4,5,2010
472,1648,Your Love Is My Drug,Ke$ha,pop,187.14077,119.971,4,10,2010
473,1649,Jealous Girls,Gossip,pop,203.67628,157.355,4,2,2004
474,1651,Yr Mangled Heart,Gossip,pop,414.6673,128.11700000000002,4,9,2006
475,1655,Bop Bop Baby,Westlife,pop,269.08689,120.005,4,11,2001
476,1657,World Of Our Own,Westlife,pop,211.30404,97.024,4,1,2000
477,1658,Hey Whatever,Westlife,pop,209.05751,77.027,4,9,2003
478,1659,Amazing,Westlife,pop,168.80281000000002,96.96799999999999,4,9,2005
479,1664,Light My Fire,UB40,pop,227.05587,110.023,4,1,2000
480,1665,I Told You So,Carrie Underwood,pop,257.88036,74.953,4,8,2007
481,1667,Cowboy Casanova,Carrie Underwood,pop,236.77342000000002,119.964,1,2,2009
482,1669,Rehab,Amy Winehouse,pop,213.75955,97.00200000000001,1,0,2006
483,1675,A Woman's Worth,Alicia Keys,pop,303.33342000000005,149.609,4,4,2001
484,1683,You Don't Know My Name,Alicia Keys,pop,215.7971,179.32,4,11,2003
485,1685,If I Ain't Got You,Alicia Keys,pop,245.99465,116.895,3,7,2003
486,1692,Ooops,808 State,pop,282.01751,101.48299999999999,4,9,1991
487,1693,Charlotte Sometimes,The Cure,pop,238.10567000000003,137.02200000000002,4,9,1981
488,1697,More Than Love,Wet Wet Wet,pop,260.8322,139.869,4,6,1991
489,1698,Morning,Wet Wet Wet,pop,232.75057,151.86700000000002,4,5,1995
490,1699,Sweet Surrender,Wet Wet Wet,pop,358.68689,95.971,4,7,1989
491,1700,When You Tell Me That You Love Me,Westlife-Diana Ross,pop,236.25097999999997,75.161,4,1,2005
492,1702,Home,Westlife,pop,216.16281,127.978,4,11,2003
493,1707,Fool Again,Westlife,pop,236.69506,152.122,4,6,1999
494,1710,Thanks For Saving My Life,Billy Paul,pop,178.6771,169.15099999999998,4,2,1974
495,1716,I Will Get On,Annie,pop,517.98159,123.0,4,10,2002
496,1722,Heartbeat,Annie,pop,185.62566999999999,85.296,5,11,2005
497,1725,I Know Ur Girlfriend Hates Me,Annie,pop,520.95955,127.98200000000001,5,8,2008
498,1736,You Know I'm No Good,Amy Winehouse,pop,263.60118,107.602,4,9,2006
499,1740,Tears Dry On Their Own,Amy Winehouse,pop,420.85832,121.51100000000001,4,6,2006
500,1745,Valerie,Mark Ronson-Amy Winehouse,pop,330.29179,129.995,4,4,2007
501,1753,Love Is A Losing Game,Amy Winehouse,pop,238.36688999999998,92.354,7,0,2006
502,1761,Brick,Ben Folds,pop,285.25669,94.277,3,2,0
503,1763,Karma,Alicia Keys,pop,216.81587000000002,116.09,3,2,2003
504,1769,My Boo,Usher-Alicia Keys,pop,223.45098,173.0,3,9,2004
505,1771,No One,Alicia Keys,pop,247.11791000000002,90.11,4,7,2007
506,1774,Like You'll Never See Me Again,Alicia Keys,pop,415.99955,127.987,4,11,2007
507,1777,Teenage Love Affair,Alicia Keys,pop,187.79383,88.118,4,1,2007
508,1783,The Golden Path,The Chemical Brothers-The Flaming Lips,pop,287.242,135.95600000000002,4,11,2003
509,1786,The Walk,The Cure,pop,205.71383,130.064,4,2,1983
510,1792,The Caterpillar,The Cure,pop,221.72689,124.007,4,11,1984
511,1793,What Makes A Man,Westlife,pop,230.39955,69.002,4,11,2000
512,1801,Follow Me,Ercola-Annie,pop,276.27057,84.04299999999999,1,7,2008
513,1808,Caribbean Queen (No More Love On The Run),Billy Ocean,pop,475.11465,113.866,4,0,1984
514,1809,Love Is Forever,Billy Ocean,pop,255.16362999999998,131.843,4,0,1984
515,1811,On the Run (The Battle Is Over),Billy Ocean,pop,232.72444,125.008,4,10,1985
516,1815,Where's Summer B?,Ben Folds Five,pop,247.562,143.58,4,4,1995
517,1818,Battle of Who Could Care Less,Ben Folds Five,pop,196.07465,97.925,1,7,1997
518,1819,Kate,Ben Folds Five,pop,193.88036,121.632,3,5,1997
519,1820,One Angry Dwarf And 200 Solemn Faces,Ben Folds Five,pop,250.20036000000002,127.90899999999999,4,11,1997
520,1823,Stand by Me,Ben E. King,pop,185.33831999999998,119.58,4,6,1961
521,1824,Superwoman,Alicia Keys,pop,274.1024,161.628,4,7,2007
522,1827,Doesn't Mean Anything,Alicia Keys,pop,275.04281000000003,103.97399999999999,1,4,2009
523,1828,Try Sleeping With A Broken Heart,Alicia Keys,pop,249.02485,110.96,5,5,2009
524,1864,In Between Days,The Cure,pop,181.002,140.02200000000002,4,9,1985
525,1865,Why Can't I Be You?,The Cure,pop,208.53506000000002,100.012,4,8,1987
526,1867,Just Like Heaven,The Cure,pop,212.00933999999998,151.605,4,9,1987
527,1873,All Around,Bebel Gilberto,pop,284.21179,109.991,4,6,2004
528,1874,Gouryella,Gouryella,electronic,219.48036000000002,137.889,4,0,1999
529,1875,Walhalla,Gouryella,electronic,483.81342,136.974,4,6,1999
530,1877,Learnalilgivinanlovin,Gotye,electronic,325.77261,128.975,4,6,2006
531,1880,Penthouse And Pavement,Heaven 17,electronic,393.7171,127.79899999999999,4,9,1981
532,1882,(We Don't Need This) Fascist Groove Thang,Heaven 17,electronic,186.40934,150.786,7,7,1981
533,1889,I'm Your Money,Heaven 17,electronic,197.51138,122.375,4,2,0
534,1890,Smack My Bitch Up,Haujobb,electronic,332.66893,136.024,4,11,2002
535,1892,Cars,Gary Numan,electronic,320.522,88.166,3,2,1979
536,1893,Deranger,Hallucinogen,electronic,453.19791,145.13,4,11,1996
537,1894,Army,Ben Folds,pop,221.90975,89.89399999999999,4,1,1999
538,1895,Don't Change Your Plans,Ben Folds Five,pop,310.56934,118.198,4,0,1999
539,1896,Wait Til You See My Smile,Alicia Keys,pop,240.22159,119.959,4,7,2009
540,1912,Fascination Street,The Cure,pop,309.96853,109.916,4,8,1989
541,1915,Lullaby,The Cure,pop,465.60607999999996,187.641,4,9,1989
542,1926,Lovesong,The Cure,pop,203.96363,143.349,1,0,1989
543,1930,Pictures Of You,The Cure,pop,458.57914000000005,169.549,4,9,1989
544,1932,World Without You,Belinda Carlisle,pop,237.94893,108.734,4,9,1987
545,1937,Temptation,Heaven 17,electronic,280.00608,127.178,4,6,1982
546,1942,Sunset Now,Heaven 17,electronic,219.37587000000002,140.131,4,11,1984
547,1944,Gin Lemon,Gigi D'agostino,electronic,269.92281,130.042,4,9,1997
548,1946,Bla Bla Bla,Gigi D'agostino,electronic,341.52443999999997,133.05200000000002,4,11,1999
549,1947,La Passion,Gigi D'agostino,electronic,206.34077,125.01,4,1,1999
550,1948,We Are Glass,Gary Numan,electronic,305.50158999999996,143.805,4,0,1980
551,1949,Mi-Loony-Um!,Hallucinogen,electronic,652.93016,140.013,4,0,2000
552,1958,High,The Cure,pop,220.96934,110.06299999999999,4,4,1992
553,1960,A Letter To Elise,The Cure,pop,312.21506,150.208,4,9,1992
554,1963,Without You Near,Markus Schulz,electronic,218.64444,134.035,4,1,2005
555,1964,Tracking Treasure Down,Gabriel & Dresden,electronic,556.06812,127.961,4,1,2006
556,1971,Laughing Gas,Juno Reactor,electronic,405.9424,134.753,4,9,1993
557,1975,Tragic Hero,Funker Vogt,electronic,322.55955,139.83,4,9,1998
558,1976,Gunman,Funker Vogt,electronic,223.7122,135.982,4,7,2000
559,1977,Subspace,Funker Vogt,electronic,333.63546,145.0,4,1,2000
560,1978,Date Of Expiration,Funker Vogt,electronic,263.73179,127.971,4,11,2002
561,1982,Love Me Like This,Floating Points,electronic,484.46649,105.458,4,1,2009
562,1986,Trouble,Heaven 17,electronic,243.43465,153.847,4,0,1986
563,1988,The Riddle,Gigi D'agostino,electronic,249.67791,129.998,4,11,1999
564,1989,L'Amour Toujours,Gigi D'agostino,electronic,170.00444,94.669,1,11,1999
565,1999,Mint Car,The Cure,pop,205.60934,145.053,4,9,1996
566,2000,Big Scary Animal,Belinda Carlisle,pop,254.17098,105.764,4,7,1993
567,2001,Lay Down Your Arms,Belinda Carlisle,pop,283.14077000000003,124.115,4,7,1993
568,2002,Warung Beach,John Digweed,electronic,460.79955,125.015,4,8,2006
569,2013,When You Gonna Learn?,Jamiroquai,electronic,230.63465,107.70100000000001,4,1,0
570,2016,Multiply,Jamie Lidell,electronic,264.93342,111.15100000000001,4,5,2005
571,2019,Air & Lack Thereof,James Blake,electronic,248.78975,96.75399999999999,3,7,2009
572,2020,DVNO,Justice,electronic,236.12036,120.052,4,10,2008
573,2021,High Energy Protons,Juno Reactor,electronic,389.77261,131.245,4,1,1993
574,2025,Guardian Angel,Juno Reactor,electronic,447.58159000000006,142.81,4,6,1995
575,2028,Samurai,Juno Reactor,electronic,496.90077,130.025,4,7,1995
576,2031,God Is God,Juno Reactor,electronic,340.94975,199.22,4,6,1997
577,2034,Pistolero,Juno Reactor,electronic,386.84689,141.04399999999998,4,6,1998
578,2044,I Wonder Why,Gigi D’Agostino,electronic,178.1024,136.093,4,8,2005
579,2050,Wrong Number,The Cure,pop,492.5122,120.044,4,9,1997
580,2054,Cut Here,The Cure,pop,250.61832,90.024,1,2,2001
581,2061,Outta Space,Jimi Tenor,electronic,385.56689,157.077,4,7,1997
582,2062,Year of Apocalypse,Jimi Tenor,electronic,414.51057000000003,120.867,4,9,1999
583,2063,Total Devastation,Jimi Tenor,electronic,318.4322,116.79299999999999,4,10,1999
584,2064,Eanie Meany,Jim Noir,electronic,164.07465,133.041,4,8,2005
585,2075,Too Young To Die,Jamiroquai,electronic,365.7922,81.375,7,8,1993
586,2077,Blow Your Mind,Jamiroquai,electronic,512.23465,212.184,4,1,1993
587,2078,Space Cowboy,Jamiroquai,electronic,395.44118,74.03,5,1,1994
588,2082,Little Bit Of Feel Good,Jamie Lidell,electronic,101.09342,105.096,4,0,2008
589,2086,Another Day,Jamie Lidell,electronic,228.91057,135.519,4,3,2008
590,2091,Nitrogen,Juno Reactor,electronic,513.95873,113.99600000000001,4,10,2000
591,2092,Hotaka,Juno Reactor,electronic,214.12526,142.983,4,4,2002
592,2118,All God's Children,Belinda Carlisle,pop,225.80200000000002,124.98,4,10,1999
593,2119,Lovely Allen,Holy Fuck,electronic,271.09832,116.352,4,0,2007
594,2120,Baby Blue,Emiliana Torrini,pop,245.86404,116.398,4,4,1999
595,2129,Spell,Jimi Tenor,electronic,321.54077,117.955,4,9,2000
596,2135,Sleep When I'm Dead,The Cure,pop,241.55382999999998,140.02700000000002,4,9,2008
597,2136,Just Like Heaven,The Cure,pop,212.00933999999998,151.605,4,9,0
598,2141,Better Than Love,Hurts,electronic,210.20689,131.99200000000002,4,11,2010
599,2153,One Pure Thought,Hot Chip,electronic,368.95302000000004,120.014,4,1,2008
600,2159,Just Dance,Lady Gaga-Colby O’Donis,electronic,238.54975,119.001,4,1,2008
601,2163,Bothersome (Mother Mix),Lackluster,electronic,348.29016,67.539,1,7,1999
602,2164,Easy,Emiliana Torrini,pop,183.53587,163.923,4,3,1999
603,2166,To Be Free,Emiliana Torrini,pop,480.54812000000004,85.33200000000001,3,8,1999
604,2171,Lifesaver,Emiliana Torrini,pop,239.98649,126.213,3,8,2004
605,2173,Virtual Insanity,Jamiroquai,electronic,340.55791,92.11399999999999,4,3,1996
606,2174,Cosmic Girl,Jamiroquai,electronic,227.10812,239.157,4,11,1996
607,2178,Alright,Jamiroquai,electronic,434.6771,124.0,4,0,1996
608,2185,High Times,Jamiroquai,electronic,249.10322000000002,113.633,4,11,1996
